source_material_id,source_material_id_orig,ref_code_seq,ref_code,nucl_acid_ext,nucl_acid_amp,lib_reads_seqd,lib_layout,target_gene,target_subfragment,ampl_size,pcr_primers,mid,adapters,pcr_cond,seq_quality_check,seq_meth,dna_conc,dna_conc_method,dna_quantity_after_extraction,analysis,run,reads_name,mock_pr,mock_eu,source_mat_id_an,url_seq,sop_seq
EMOBON_Piran_Ha_13,LukaKP_A1_20.06.2022-10.10.2022_S_1mm,DBQ_AANR,EMOBON00773,Quick-DNA Fecal/soil,,7675698,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.19,,20.5,,,DBQ_AANROSTA_1_H3L7NDRX5.UDI338-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_14,LukaKP_A1_20.06.2022-10.10.2022_S_0.5mm_0.038mm,DBQ_AAVM,EMOBON00774,Quick-DNA Fecal/soil,,7870060,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.892,,260.3,,,DBQ_AAVMOSTA_2_H5FGYDRX5.UDI363-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_14,LukaKP_A1_20.06.2022-10.10.2022_S_0.5mm_0.038mm,DBQ_AARP,EMOBON00774,Quick-DNA Fecal/soil,,4204132,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.892,,260.3,,,DBQ_AARPOSTA_2_HW5CMDRX3.UDI313-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_15,LukaKP_A1_20.06.2022-10.10.2022_M_1mm,DBQ_AAKX,EMOBON00775,Quick-DNA Fecal/soil,,10889501,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.28,,246.2,,,DBQ_AAKXOSTA_2_H3KVNDRX5.UDI329-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_15,LukaKP_A1_20.06.2022-10.10.2022_M_1mm,DBQ_AANW,EMOBON00775,Quick-DNA Fecal/soil,,8772730,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.28,,246.2,,,DBQ_AANWOSTA_1_H3KVNDRX5.UDI361-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_16,LukaKP_A1_20.06.2022-10.10.2022_M_0.5mm_0.038mm,DBQ_AAVN,EMOBON00776,Quick-DNA Fecal/soil,,6467600,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,4.603,,414.2,,,DBQ_AAVNOSTA_1_H3L7NDRX5.UDI375-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_16,LukaKP_A1_20.06.2022-10.10.2022_M_0.5mm_0.038mm,DBQ_AARQ,EMOBON00776,Quick-DNA Fecal/soil,,4354639,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,4.603,,414.2,,,DBQ_AARQOSTA_2_HW5CMDRX3.UDI301-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_17,LukaKP_And1_20.06.2022-10.10.2022_S_1mm,DBQ_AAKY,EMOBON00777,Quick-DNA Fecal/soil,,793067,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.326,,35.2,,,DBQ_AAKYOSTA_2_H5FGYDRX5.UDI340-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_17,LukaKP_And1_20.06.2022-10.10.2022_S_1mm,DBQ_AANX,EMOBON00777,Quick-DNA Fecal/soil,,772300,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.326,,35.2,,,DBQ_AANXOSTA_1_H3KVNDRX5.UDI314-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_18,LukaKP_And1_20.06.2022-10.10.2022_S_0.5mm,DBQ_AAVO,EMOBON00778,Quick-DNA Fecal/soil,,10624462,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,7.382,,664.3,,,DBQ_AAVOOSTA_2_H5FGYDRX5.UDI292-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_18,LukaKP_And1_20.06.2022-10.10.2022_S_0.5mm,DBQ_AARR,EMOBON00778,Quick-DNA Fecal/soil,,6551475,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,7.382,,664.3,,,DBQ_AARROSTA_1_H3KVNDRX5.UDI337-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_19,LukaKP_And1_20.06.2022-10.10.2022_S_0.038mm,DBQ_AAKZ,EMOBON00779,Quick-DNA Fecal/soil,,835800,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,4.16,,449.3,,,DBQ_AAKZOSTA_2_H5FGYDRX5.UDI352-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_19,LukaKP_And1_20.06.2022-10.10.2022_S_0.038mm,DBQ_AANY,EMOBON00779,Quick-DNA Fecal/soil,,740046,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,4.16,,449.3,,,DBQ_AANYOSTA_1_H3KVNDRX5.UDI326-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_20,LukaKP_And1_20.06.2022-10.10.2022_M_1mm,DBQ_AAKT,EMOBON00780,Quick-DNA Fecal/soil,,10082639,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.51,,595.1,,,DBQ_AAKTOSTA_2_H5FGYDRX5.UDI376-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_20,LukaKP_And1_20.06.2022-10.10.2022_M_1mm,DBQ_AANS,EMOBON00780,Quick-DNA Fecal/soil,,8885814,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.51,,595.1,,,DBQ_AANSOSTA_1_H3L7NDRX5.UDI350-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_21,LukaKP_And1_20.06.2022-10.10.2022_M_0.5mm_0.038mm,DBQ_AAUS,EMOBON00781,Quick-DNA Fecal/soil,,1396007,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,8.54,,768.6,,,DBQ_AAUSOSTA_2_H5FGYDRX5.UDI316-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_21,LukaKP_And1_20.06.2022-10.10.2022_M_0.5mm_0.038mm,DBQ_AAQV,EMOBON00781,Quick-DNA Fecal/soil,,1397762,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,8.54,,768.6,,,DBQ_AAQVOSTA_1_H3KVNDRX5.UDI302-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Gdynia_Ha_1,ARMS_Gdynia_GDY_20200610_20211222_MF500_DMSO,DBQ_AALA,EMOBON00782,Quick-DNA Fecal/soil,,686926,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,21.6,,2332.8,,,DBQ_AALAOSTA_2_H5FGYDRX5.UDI364-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Gdynia_Ha_1,ARMS_Gdynia_GDY_20200610_20211222_MF500_DMSO,DBQ_AANZ,EMOBON00782,Quick-DNA Fecal/soil,,981414,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,21.6,,2332.8,,,DBQ_AANZOSTA_1_H3L7NDRX5.UDI338-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Gdynia_Ha_1,ARMS_Gdynia_GDY_20200610_20211222_MF500_DMSO,DBQ_AALA,EMOBON00782,Quick-DNA Fecal/soil,,3643248,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,21.6,,2332.8,,,DBQ_AALAOSTA_1_H55TTDRX5.UDI073-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Gdynia_Ha_2,ARMS_Gdynia_GDY_20200610_20211222_MF100_DMSO,DBQ_AAKU,EMOBON00783,Quick-DNA Fecal/soil,,11022968,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,37,,3996,,,DBQ_AAKUOSTA_2_H3KVNDRX5.UDI293-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Gdynia_Ha_2,ARMS_Gdynia_GDY_20200610_20211222_MF100_DMSO,DBQ_AANT,EMOBON00783,Quick-DNA Fecal/soil,,7268769,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,37,,3996,,,DBQ_AANTOSTA_1_H3L7NDRX5.UDI362-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Gdynia_Ha_3,ARMS_Gdynia_GDY_20200610_20211222_SF40_DMSO,DBQ_AALB,EMOBON00784,Quick-DNA Fecal/soil,,330583,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,21.9,,2365.2,,,DBQ_AALBOSTA_2_H5FGYDRX5.UDI376-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Gdynia_Ha_3,ARMS_Gdynia_GDY_20200610_20211222_SF40_DMSO,DBQ_AAOA,EMOBON00784,Quick-DNA Fecal/soil,,1128857,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,21.9,,2365.2,,,DBQ_AAOAOSTA_1_H3L7NDRX5.UDI350-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Gdynia_Ha_3,ARMS_Gdynia_GDY_20200610_20211222_SF40_DMSO,DBQ_AALB,EMOBON00784,Quick-DNA Fecal/soil,,4304815,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,21.9,,2365.2,,,DBQ_AALBOSTA_1_H55TTDRX5.UDI013-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Gdynia_Ha_4,ARMS_Gdynia_GDY_20200610_20211222_SF40_DMSO_A,DBQ_AALC,EMOBON00785,Quick-DNA Fecal/soil,,475954,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,30.7,,3315.6,,,DBQ_AALCOSTA_2_H3KVNDRX5.UDI293-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Gdynia_Ha_4,ARMS_Gdynia_GDY_20200610_20211222_SF40_DMSO_A,DBQ_AAOB,EMOBON00785,Quick-DNA Fecal/soil,,991643,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,30.7,,3315.6,,,DBQ_AAOBOSTA_1_H3L7NDRX5.UDI362-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Gdynia_Ha_4,ARMS_Gdynia_GDY_20200610_20211222_SF40_DMSO_A,DBQ_AALC,EMOBON00785,Quick-DNA Fecal/soil,,4053562,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,30.7,,3315.6,,,DBQ_AALCOSTA_1_H55TTDRX5.UDI025-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_1,ARMS_TZS_SPIK_210607-211122_PSF40_DMSO_A,DBQ_AALD,EMOBON00786,Quick-DNA Fecal/soil,,834810,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,26.3,,2840.4,,,DBQ_AALDOSTA_2_H3KVNDRX5.UDI305-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_1,ARMS_TZS_SPIK_210607-211122_PSF40_DMSO_A,DBQ_AAOC,EMOBON00786,Quick-DNA Fecal/soil,,810405,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,26.3,,2840.4,,,DBQ_AAOCOSTA_1_H3L7NDRX5.UDI374-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_2,ARMS_TZS_SPIK_210607-211122_PSF40_DMSO_B,DBQ_AALE,EMOBON00787,Quick-DNA Fecal/soil,,771997,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,34.3,,3704.4,,,DBQ_AALEOSTA_2_H3KVNDRX5.UDI317-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_2,ARMS_TZS_SPIK_210607-211122_PSF40_DMSO_B,DBQ_AAOD,EMOBON00787,Quick-DNA Fecal/soil,,722716,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,34.3,,3704.4,,,DBQ_AAODOSTA_1_H3L7NDRX5.UDI291-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_3,ARMS_TZS_SPIK_210607-211122_MF500_DMSO,DBQ_AALF,EMOBON00788,Quick-DNA Fecal/soil,,833489,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11,,1188,,,DBQ_AALFOSTA_2_H3KVNDRX5.UDI329-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_3,ARMS_TZS_SPIK_210607-211122_MF500_DMSO,DBQ_AAOE,EMOBON00788,Quick-DNA Fecal/soil,,510414,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11,,1188,,,DBQ_AAOEOSTA_1_H3KVNDRX5.UDI361-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_3,ARMS_TZS_SPIK_210607-211122_MF500_DMSO,DBQ_AAOE,EMOBON00788,Quick-DNA Fecal/soil,,5623643,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11,,1188,,,DBQ_AAOEOSTA_1_H55TTDRX5.UDI085-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_4,ARMS_TZS_SPIK_210607-211122_MF100_DMSO,DBQ_AALG,EMOBON00789,Quick-DNA Fecal/soil,,3763047,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,12.7,,1371.6,,,DBQ_AALGOSTA_2_H5FGYDRX5.UDI340-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_4,ARMS_TZS_SPIK_210607-211122_MF100_DMSO,DBQ_AAOF,EMOBON00789,Quick-DNA Fecal/soil,,5356724,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,12.7,,1371.6,,,DBQ_AAOFOSTA_1_H3KVNDRX5.UDI314-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_5,ARMS_TZS_KUMM_210608-211122_PSF_DMSO,DBQ_AALH,EMOBON00790,Quick-DNA Fecal/soil,,4191225,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,33.4,,3273.2,,,DBQ_AALHOSTA_2_H5FGYDRX5.UDI352-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_5,ARMS_TZS_KUMM_210608-211122_PSF_DMSO,DBQ_AAOG,EMOBON00790,Quick-DNA Fecal/soil,,4753856,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,33.4,,3273.2,,,DBQ_AAOGOSTA_1_H3KVNDRX5.UDI326-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_6,ARMS_TZS_KUMM_210608-211122_MF100_DMSO,DBQ_AALI,EMOBON00791,Quick-DNA Fecal/soil,,3103891,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,98,,9604,,,DBQ_AALIOSTA_2_H5FGYDRX5.UDI364-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_6,ARMS_TZS_KUMM_210608-211122_MF100_DMSO,DBQ_AAOH,EMOBON00791,Quick-DNA Fecal/soil,,6552475,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,98,,9604,,,DBQ_AAOHOSTA_1_H3L7NDRX5.UDI338-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_7,ARMS_TZS_KUMM_210608-211122_MF500_DMSO,DBQ_AALJ,EMOBON00792,Quick-DNA Fecal/soil,,4345348,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,43.3,,4243.4,,,DBQ_AALJOSTA_2_H5FGYDRX5.UDI376-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_7,ARMS_TZS_KUMM_210608-211122_MF500_DMSO,DBQ_AAOI,EMOBON00792,Quick-DNA Fecal/soil,,5158124,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,43.3,,4243.4,,,DBQ_AAOIOSTA_1_H3L7NDRX5.UDI350-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_8,ARMS_TZS_ANG_210608-211124_PSF40_DMSO_A,DBQ_AALK,EMOBON00793,Quick-DNA Fecal/soil,,5959539,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,47.2,,4625.6,,,DBQ_AALKOSTA_2_H3KVNDRX5.UDI293-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_8,ARMS_TZS_ANG_210608-211124_PSF40_DMSO_A,DBQ_AAOJ,EMOBON00793,Quick-DNA Fecal/soil,,5240641,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,47.2,,4625.6,,,DBQ_AAOJOSTA_1_H3L7NDRX5.UDI362-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_9,ARMS_TZS_ANG_210608-211124_PSF40_DMSO_B,DBQ_AALL,EMOBON00794,Quick-DNA Fecal/soil,,3792847,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,34.8,,3410.4,,,DBQ_AALLOSTA_2_H3KVNDRX5.UDI305-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_9,ARMS_TZS_ANG_210608-211124_PSF40_DMSO_B,DBQ_AAOK,EMOBON00794,Quick-DNA Fecal/soil,,5137370,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,34.8,,3410.4,,,DBQ_AAOKOSTA_1_H3L7NDRX5.UDI374-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_11,ARMS_TZS_ANG_210608-211124_MF100_DMSO_A,DBQ_AALM,EMOBON00796,Quick-DNA Fecal/soil,,2638448,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,88.4,,8663.2,,,DBQ_AALMOSTA_2_H3KVNDRX5.UDI317-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_11,ARMS_TZS_ANG_210608-211124_MF100_DMSO_A,DBQ_AASB,EMOBON00796,Quick-DNA Fecal/soil,,3256997,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,88.4,,8663.2,,,DBQ_AASBOSTA_1_H3KVNDRX5.UDI349-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_12,ARMS_TZS_ANG_210608-211124_MF100_DMSO_B,DBQ_AALN,EMOBON00797,Quick-DNA Fecal/soil,,2479513,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,106.25,,10412.5,,,DBQ_AALNOSTA_2_H3KVNDRX5.UDI329-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_12,ARMS_TZS_ANG_210608-211124_MF100_DMSO_B,DBQ_AAOM,EMOBON00797,Quick-DNA Fecal/soil,,5500789,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,106.25,,10412.5,,,DBQ_AAOMOSTA_1_H3KVNDRX5.UDI361-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_13,ARMS_TZS_ANG_210608-211124_MF500_DMSO_A,DBQ_AALO,EMOBON00798,Quick-DNA Fecal/soil,,8276748,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,38.45,,3768.1,,,DBQ_AALOOSTA_2_H5FGYDRX5.UDI340-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_13,ARMS_TZS_ANG_210608-211124_MF500_DMSO_A,DBQ_AASC,EMOBON00798,Quick-DNA Fecal/soil,,7377065,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,38.45,,3768.1,,,DBQ_AASCOSTA_1_H3KVNDRX5.UDI349-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_14,ARMS_TZS_ANG_210608-211124_MF500_DMSO_B,DBQ_AALP,EMOBON00799,Quick-DNA Fecal/soil,,9573419,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,64.7,,6340.6,,,DBQ_AALPOSTA_2_H5FGYDRX5.UDI352-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_14,ARMS_TZS_ANG_210608-211124_MF500_DMSO_B,DBQ_AAOO,EMOBON00799,Quick-DNA Fecal/soil,,6504527,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,64.7,,6340.6,,,DBQ_AAOOOSTA_1_H3KVNDRX5.UDI326-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_15,ARMS_TZS_KUMM_210609_220622_SF40_ETOH_A,DBQ_AAJK,EMOBON00800,Quick-DNA Fecal/soil,,5177503,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,39.76,,3896.5,,,DBQ_AAJKOSTA_2_H5FGYDRX5.UDI340-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_15,ARMS_TZS_KUMM_210609_220622_SF40_ETOH_A,DBQ_AAMJ,EMOBON00800,Quick-DNA Fecal/soil,,4988214,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,39.76,,3896.5,,,DBQ_AAMJOSTA_1_H3KVNDRX5.UDI314-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_16,ARMS_TZS_KUMM_210609_220622_MF100_ETOH,DBQ_AALQ,EMOBON00801,Quick-DNA Fecal/soil,,7520321,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,15.8,,1548.4,,,DBQ_AALQOSTA_2_H5FGYDRX5.UDI364-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_16,ARMS_TZS_KUMM_210609_220622_MF100_ETOH,DBQ_AAOP,EMOBON00801,Quick-DNA Fecal/soil,,7787236,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,15.8,,1548.4,,,DBQ_AAOPOSTA_1_H3L7NDRX5.UDI338-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_17,ARMS_TZS_KUMM_210609_220622_MF500_ETOH,DBQ_AALR,EMOBON00802,Quick-DNA Fecal/soil,,8214897,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,17.6,,1724.8,,,DBQ_AALROSTA_2_H5FGYDRX5.UDI376-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_17,ARMS_TZS_KUMM_210609_220622_MF500_ETOH,DBQ_AAOQ,EMOBON00802,Quick-DNA Fecal/soil,,6763893,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,17.6,,1724.8,,,DBQ_AAOQOSTA_1_H3L7NDRX5.UDI350-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_18,ARMS_TZS_ANG_210609_300622_SF40_ETOH_A,DBQ_AALS,EMOBON00803,Quick-DNA Fecal/soil,,9549313,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,39.8,,3900.4,,,DBQ_AALSOSTA_2_H3KVNDRX5.UDI293-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_18,ARMS_TZS_ANG_210609_300622_SF40_ETOH_A,DBQ_AAOR,EMOBON00803,Quick-DNA Fecal/soil,,6866173,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,39.8,,3900.4,,,DBQ_AAOROSTA_1_H3L7NDRX5.UDI362-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_19,ARMS_TZS_ANG_210609_300622_SF40_ETOH_B,DBQ_AALT,EMOBON00804,Quick-DNA Fecal/soil,,6991626,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,56.25,,5512.5,,,DBQ_AALTOSTA_2_H3KVNDRX5.UDI305-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_19,ARMS_TZS_ANG_210609_300622_SF40_ETOH_B,DBQ_AASD,EMOBON00804,Quick-DNA Fecal/soil,,2180545,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,56.25,,5512.5,,,DBQ_AASDOSTA_1_H3KVNDRX5.UDI349-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_20,ARMS_TZS_ANG_210609_300622_MF100_ETOH_A,DBQ_AALU,EMOBON00805,Quick-DNA Fecal/soil,,10080369,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,25.8,,2528.4,,,DBQ_AALUOSTA_2_H3KVNDRX5.UDI317-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_20,ARMS_TZS_ANG_210609_300622_MF100_ETOH_A,DBQ_AAOT,EMOBON00805,Quick-DNA Fecal/soil,,7298481,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,25.8,,2528.4,,,DBQ_AAOTOSTA_1_H3L7NDRX5.UDI291-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_21,ARMS_TZS_ANG_210609_300622_MF100_ETOH_B,DBQ_AALV,EMOBON00806,Quick-DNA Fecal/soil,,8056826,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,30,,2940,,,DBQ_AALVOSTA_2_H3KVNDRX5.UDI329-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
